EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,MonthlyIncome,PercentSalaryHike,YearsAtCompany,YearsInCurrentRole,TotalWorkingYears,NumCompaniesWorked,DistanceFromHome,OverTime,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,TrainingTimesLastYear,StockOptionLevel,Attrition
EMP1446,20,Female,Married,Human Resources,Human Resources,Technical Degree,5,18582,24,10,10,2,7,23,No,1,1,4,4,1,0,No
EMP1447,25,Female,Single,Research & Development,Manufacturing Director,Other,2,16020,14,13,11,7,0,23,No,1,4,2,3,4,0,No
EMP1448,51,Male,Divorced,Research & Development,Manufacturing Director,Marketing,3,10316,17,38,17,33,9,9,Yes,4,1,3,3,0,3,No
EMP1449,44,Female,Married,Research & Development,Research Scientist,Life Sciences,1,14934,12,19,11,26,3,10,No,3,3,4,3,6,0,No
EMP1450,31,Male,Divorced,Research & Development,Laboratory Technician,Life Sciences,2,12461,21,33,11,6,3,16,No,2,2,4,3,0,1,No
EMP1451,53,Female,Single,Research & Development,Laboratory Technician,Marketing,3,18949,15,30,4,20,5,5,Yes,1,2,3,3,6,2,Yes
EMP1452,21,Male,Divorced,Human Resources,HR Manager,Other,1,19476,15,37,17,3,7,17,No,4,4,4,3,1,3,No
EMP1453,18,Male,Divorced,Sales,Sales Representative,Medical,1,1910,18,1,1,0,3,20,Yes,2,3,2,3,0,2,Yes
EMP1454,54,Female,Married,Research & Development,Research Director,Technical Degree,4,6009,23,32,15,36,2,11,No,3,1,4,3,3,2,No
EMP1455,18,Male,Single,Sales,Sales Executive,Medical,3,2285,20,23,12,0,5,22,No,4,1,2,3,4,0,Yes
EMP1456,51,Male,Married,Research & Development,Laboratory Technician,Life Sciences,4,14199,15,27,1,31,8,16,No,1,2,2,3,4,2,No
EMP1457,20,Male,Married,Research & Development,Research Director,Life Sciences,3,5614,15,30,12,2,2,5,No,3,3,3,3,6,1,No
EMP1458,43,Male,Married,Sales,Sales Executive,Medical,4,3525,20,19,11,16,6,13,Yes,1,1,1,3,5,0,No
EMP1459,56,Male,Married,Research & Development,Research Director,Life Sciences,1,9649,21,29,2,19,6,28,No,1,1,2,3,5,1,No
EMP1460,44,Female,Single,Research & Development,Laboratory Technician,Life Sciences,2,9588,12,5,5,0,8,28,Yes,1,1,1,4,5,2,No
EMP1461,39,Male,Married,Research & Development,Laboratory Technician,Other,1,15588,11,37,0,21,4,19,No,4,1,3,3,6,3,Yes
EMP1462,60,Male,Single,Research & Development,Research Director,Life Sciences,2,4435,16,16,11,38,2,25,No,4,3,3,3,3,3,No
EMP1463,21,Male,Single,Research & Development,Manufacturing Director,Medical,4,9709,22,16,16,3,3,4,No,4,1,2,3,3,2,Yes
EMP1464,58,Male,Single,Research & Development,Manufacturing Director,Technical Degree,1,8353,16,10,10,25,8,23,No,4,3,2,4,0,3,Yes
EMP1465,20,Female,Divorced,Sales,Manager,Marketing,3,14345,18,6,5,2,0,1,No,4,1,4,4,2,2,No
EMP1466,56,Female,Divorced,Sales,Manager,Other,5,18009,12,37,8,3,6,8,No,1,4,1,4,6,0,No
EMP1467,47,Male,Married,Research & Development,Research Scientist,Technical Degree,2,16753,18,20,18,29,1,4,No,2,2,1,3,0,0,No
EMP1468,45,Female,Divorced,Research & Development,Research Scientist,Life Sciences,2,4050,21,17,9,27,3,8,No,3,3,4,3,1,2,No
EMP1469,39,Male,Divorced,Research & Development,Laboratory Technician,Life Sciences,4,1877,13,13,7,21,9,26,No,1,1,3,3,4,3,Yes
EMP1470,40,Male,Divorced,Sales,Sales Representative,Human Resources,4,15963,18,15,3,12,4,5,No,2,3,4,3,4,1,No
